INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL
6.88;1.94;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.07;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;1.94;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.07;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;1.94;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.07;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;1.94;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.07;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
2.13;1.94;23.58;45.49;2075.00;3.00;86.33;0.00;97.00;0.00;79.18;3.27;3.17;2.90;25.28;25.52;8.40;7.93;2.54;2.40;30.29;204.12;2018768;4810584.50;19.24
2.13;1.94;23.58;45.49;2075.00;3.00;86.33;0.00;97.00;0.00;79.18;3.27;3.17;2.90;25.28;25.52;8.40;7.93;2.54;2.40;30.29;204.12;2018768;4810584.50;19.24
2.13;1.94;23.58;45.49;2075.00;3.00;86.33;0.00;97.00;0.00;79.18;3.27;3.17;2.90;25.28;25.52;8.40;7.93;2.54;2.40;30.29;204.12;2018768;4810584.50;19.24
2.13;1.74;23.58;45.49;2075.00;3.00;86.33;0.00;97.00;0.00;79.18;3.27;3.17;2.60;25.28;25.52;8.40;7.93;2.54;2.40;30.29;204.12;1532588;4810584.50;19.24
2.13;2.76;23.58;45.49;2075.00;3.00;86.33;0.00;97.00;0.00;79.18;3.27;3.17;4.12;25.28;25.52;8.40;7.93;2.54;2.40;30.29;204.12;1532588;4810584.50;19.24
2.13;2.76;23.58;45.49;2075.00;3.00;86.33;0.00;97.00;0.00;79.18;3.27;3.17;4.12;25.28;25.52;8.40;7.93;2.54;2.40;30.29;204.12;1532588;4810584.50;19.24
1.88;7.22;20.76;36.08;1750.00;2.00;86.33;0.00;96.00;0.00;79.18;2.46;2.36;9.22;25.28;25.52;8.39;7.92;2.54;2.40;30.32;204.15;1532588;4819780.00;19.28
1.88;7.32;20.76;36.08;1750.00;2.00;86.33;0.00;96.00;0.00;79.18;2.46;2.36;9.22;25.28;25.52;8.39;7.92;2.54;2.40;30.32;204.15;1532588;4819780.00;19.28
1.88;7.32;20.76;36.08;1750.00;2.00;86.33;0.00;96.00;0.00;79.18;2.46;2.36;9.22;25.28;25.52;8.39;7.92;2.54;2.40;30.32;204.15;1532588;4819780.00;19.28
1.88;7.20;20.76;36.08;1750.00;2.00;86.33;0.00;96.00;0.00;79.18;2.46;2.36;9.07;25.28;25.52;8.39;7.92;2.54;2.40;30.32;204.15;1532588;4819780.00;19.28
1.88;7.20;20.76;36.08;1750.00;2.00;86.33;0.00;96.00;0.00;79.18;2.46;2.36;9.07;25.28;25.52;8.39;7.92;2.54;2.40;30.32;204.15;1532588;4819780.00;19.28
1.88;7.19;20.76;36.08;1750.00;2.00;86.33;0.00;96.00;0.00;79.18;2.46;2.36;9.06;25.28;25.52;8.39;7.92;2.54;2.40;30.32;204.15;1532588;4819780.00;19.28
4.13;7.36;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;11.92;25.28;25.52;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.36;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;11.96;25.28;25.52;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.38;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;11.96;25.28;25.52;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.13;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;11.55;25.28;25.52;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.13;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;11.55;25.28;25.52;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.48;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;12.12;25.28;25.52;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.60;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;12.32;25.28;25.53;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.60;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;12.32;25.28;25.53;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
4.13;7.65;34.86;36.08;2250.00;16.00;86.33;11.00;94.00;1.76;79.18;7.11;6.68;12.40;25.28;25.53;8.39;7.92;2.55;2.41;30.36;204.19;1532588;4819780.00;19.28
7.00;7.22;25.93;36.08;2100.00;18.00;86.33;11.00;94.00;1.76;79.19;11.26;10.58;10.91;25.28;25.53;8.39;7.93;2.55;2.41;30.39;204.22;1532588;4819780.00;19.28
7.00;7.22;25.93;36.08;2100.00;18.00;86.33;11.00;94.00;1.76;79.19;11.26;10.58;10.91;25.28;25.53;8.39;7.93;2.55;2.41;30.39;204.22;1532588;4819780.00;19.28
7.00;7.22;25.93;36.08;2100.00;18.00;86.33;11.00;94.00;1.76;79.19;11.26;10.58;10.86;25.28;25.53;8.39;7.93;2.55;2.41;30.39;204.22;1532588;4819780.00;19.28
7.00;7.70;25.93;36.08;2100.00;18.00;86.33;11.00;94.00;1.76;79.19;11.26;10.58;11.65;25.28;25.53;8.39;7.93;2.55;2.41;30.39;204.22;1532588;4819780.00;19.28
7.00;7.70;25.93;36.08;2100.00;18.00;86.33;11.00;94.00;1.76;79.19;11.26;10.58;11.65;25.28;25.53;8.39;7.93;2.55;2.41;30.39;204.22;1532588;4819780.00;19.28
7.00;7.70;25.93;36.08;2100.00;18.00;86.33;11.00;94.00;1.76;79.19;11.26;10.58;11.66;25.28;25.53;8.39;7.93;2.55;2.41;30.39;204.22;1532588;4819780.00;19.28
7.00;7.56;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.57;25.29;25.53;8.40;7.93;2.55;2.42;30.43;204.26;1532588;4819780.00;19.28
7.00;7.56;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.57;25.29;25.53;8.40;7.93;2.55;2.42;30.43;204.26;1532588;4819780.00;19.28
7.00;7.56;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.57;25.29;25.53;8.40;7.93;2.55;2.42;30.43;204.26;1532588;4819780.00;19.28
7.00;7.24;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.08;25.29;25.53;8.40;7.93;2.55;2.42;30.43;204.26;1532588;4819780.00;19.28
7.00;7.24;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.08;25.29;25.53;8.40;7.93;2.55;2.42;30.43;204.26;1532588;4819780.00;19.28
7.00;7.24;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.08;25.29;25.53;8.40;7.93;2.55;2.42;30.43;204.26;1532588;4819780.00;19.28
7.00;7.49;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.46;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.49;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.46;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.49;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.46;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.24;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.07;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.24;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.07;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.24;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;11.07;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.07;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;10.81;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.07;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;10.81;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
7.00;7.07;25.93;36.08;2125.00;18.00;86.33;11.00;94.00;1.76;79.19;11.39;10.71;10.81;25.29;25.54;8.40;7.94;2.56;2.42;30.46;204.29;1532588;4819780.00;19.28
6.88;7.63;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.20;10.64;11.81;25.29;25.54;8.40;7.95;2.56;2.42;30.50;204.33;1532588;4819780.00;19.28
6.88;7.63;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.20;10.64;11.81;25.29;25.54;8.40;7.95;2.56;2.42;30.50;204.33;1532588;4819780.00;19.28
6.88;7.63;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.20;10.64;11.81;25.29;25.54;8.40;7.95;2.56;2.42;30.50;204.33;1532588;4819780.00;19.28
6.88;7.06;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.20;10.64;10.93;25.29;25.54;8.40;7.95;2.56;2.43;30.50;204.33;1532588;4819780.00;19.28
6.88;7.06;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.20;10.64;10.93;25.29;25.54;8.40;7.95;2.56;2.43;30.50;204.33;1532588;4819780.00;19.28
6.88;7.06;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.20;10.64;10.93;25.29;25.54;8.40;7.95;2.56;2.43;30.50;204.33;1532588;4819780.00;19.28
7.25;7.14;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.81;11.22;11.05;25.30;25.55;8.41;7.95;2.57;2.43;30.53;204.36;1532588;4819780.00;19.28
7.25;7.14;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.81;11.22;11.05;25.30;25.55;8.41;7.95;2.57;2.43;30.53;204.36;1532588;4819780.00;19.28
7.25;7.14;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.81;11.22;11.07;25.30;25.55;8.41;7.95;2.57;2.43;30.53;204.36;1532588;4819780.00;19.28
7.25;7.38;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.81;11.22;11.43;25.30;25.55;8.41;7.95;2.57;2.43;30.53;204.36;1532588;4819780.00;19.28
7.25;7.38;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.81;11.22;11.43;25.30;25.55;8.41;7.95;2.57;2.43;30.53;204.36;1532588;4819780.00;19.28
7.25;7.42;25.93;36.08;2150.00;18.00;86.33;11.00;95.00;1.76;79.19;11.81;11.22;11.48;25.30;25.55;8.41;7.95;2.57;2.43;30.53;204.36;1532588;4819780.00;19.28
7.38;7.19;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.26;25.30;25.55;8.41;7.95;2.57;2.43;30.57;204.40;1532588;4819780.00;19.28
7.38;7.19;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.24;25.30;25.55;8.41;7.95;2.57;2.43;30.57;204.40;1532588;4819780.00;19.28
7.38;7.18;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.24;25.30;25.55;8.41;7.95;2.57;2.43;30.57;204.40;1532588;4819780.00;19.28
7.38;7.00;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;10.96;25.30;25.55;8.41;7.95;2.57;2.43;30.57;204.40;1532588;4819780.00;19.28
7.38;7.37;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.54;25.30;25.55;8.41;7.95;2.57;2.43;30.57;204.40;1532588;4819780.00;19.28
7.38;7.37;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.54;25.30;25.55;8.41;7.95;2.57;2.43;30.57;204.40;1532588;4819780.00;19.28
7.38;7.58;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.87;25.30;25.55;8.41;7.95;2.57;2.44;30.57;204.40;1532588;4819780.00;19.28
7.38;7.61;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.92;25.30;25.55;8.41;7.95;2.57;2.44;30.57;204.40;1532588;4819780.00;19.28
7.38;7.61;25.93;36.08;2175.00;18.00;86.33;11.00;95.00;1.76;79.20;12.16;11.55;11.92;25.30;25.55;8.41;7.95;2.57;2.44;30.57;204.40;1532588;4819780.00;19.28
7.38;7.04;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;12.03;11.55;11.03;25.31;25.55;8.41;7.96;2.57;2.44;30.60;204.43;1532588;4819780.00;19.28
7.38;7.04;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;12.03;11.55;11.03;25.31;25.55;8.41;7.96;2.57;2.44;30.60;204.43;1532588;4819780.00;19.28
7.38;7.04;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;12.03;11.55;11.03;25.31;25.55;8.41;7.96;2.57;2.44;30.60;204.43;1532588;4819780.00;19.28
7.38;7.49;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;12.03;11.55;11.73;25.31;25.56;8.41;7.96;2.57;2.44;30.60;204.43;1532588;4819780.00;19.28
7.38;7.49;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;12.03;11.55;11.73;25.31;25.56;8.41;7.96;2.57;2.44;30.60;204.43;1532588;4819780.00;19.28
7.38;7.49;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;12.03;11.55;11.73;25.31;25.56;8.41;7.96;2.57;2.44;30.60;204.43;1532588;4819780.00;19.28
6.88;7.39;25.93;36.08;2175.00;18.00;86.33;11.00;97.00;1.76;79.20;11.10;10.77;11.57;25.31;25.56;8.42;7.96;2.58;2.44;30.64;204.47;1532588;4819780.00;19.28
6.88;7.39;25.93;36.08;2175.00;18.00;86.33;11.00;97.00;1.76;79.20;11.10;10.77;11.57;25.31;25.56;8.42;7.96;2.58;2.44;30.64;204.47;1532588;4819780.00;19.28
6.88;7.39;25.93;36.08;2175.00;18.00;86.33;11.00;97.00;1.76;79.20;11.10;10.77;11.63;25.31;25.56;8.42;7.96;2.58;2.44;30.64;204.47;1532588;4819780.00;19.28
6.88;7.14;25.93;36.08;2175.00;18.00;86.33;11.00;97.00;1.76;79.20;11.10;10.77;11.17;25.31;25.56;8.42;7.96;2.58;2.44;30.64;204.47;1532588;4819780.00;19.28
6.88;7.14;25.93;36.08;2175.00;18.00;86.33;11.00;97.00;1.76;79.20;11.10;10.77;11.17;25.31;25.56;8.42;7.96;2.58;2.44;30.64;204.47;1532588;4819780.00;19.28
6.88;7.12;25.93;36.08;2175.00;18.00;86.33;11.00;97.00;1.76;79.20;11.10;10.77;11.15;25.31;25.56;8.42;7.96;2.58;2.44;30.64;204.47;1532588;4819780.00;19.28
6.88;7.31;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.44;25.32;25.56;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.31;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.51;25.32;25.56;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.35;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.51;25.32;25.56;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.57;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.86;25.32;25.56;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.21;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.29;25.32;25.56;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.21;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.29;25.32;25.56;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.03;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.01;25.32;25.57;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.03;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.01;25.32;25.57;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.88;7.03;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.20;11.21;10.77;11.01;25.32;25.57;8.42;7.96;2.58;2.45;30.67;204.50;1532588;4819780.00;19.28
6.75;7.46;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.21;10.91;10.69;11.82;25.32;25.57;8.42;7.97;2.59;2.45;30.71;204.54;1532588;4819780.00;19.28
6.75;7.46;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.21;10.91;10.69;11.82;25.32;25.57;8.42;7.97;2.59;2.45;30.71;204.54;1532588;4819780.00;19.28
6.75;7.46;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.21;10.91;10.69;11.82;25.32;25.57;8.42;7.97;2.59;2.45;30.71;204.54;1532588;4819780.00;19.28
6.75;7.10;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.21;10.91;10.69;11.24;25.32;25.57;8.42;7.97;2.59;2.45;30.71;204.54;1532588;4819780.00;19.28
6.75;7.10;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.21;10.91;10.69;11.24;25.32;25.57;8.42;7.97;2.59;2.45;30.71;204.54;1532588;4819780.00;19.28
6.75;7.10;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.21;10.91;10.69;11.23;25.32;25.57;8.42;7.97;2.59;2.45;30.71;204.54;1532588;4819780.00;19.28
7.00;7.20;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.43;11.09;11.40;25.32;25.57;8.43;7.98;2.59;2.46;30.75;204.58;1532588;4819780.00;19.28
7.00;7.20;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.43;11.09;11.40;25.32;25.57;8.43;7.98;2.59;2.46;30.75;204.58;1532588;4819780.00;19.28
7.00;7.17;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.43;11.09;11.36;25.32;25.57;8.43;7.98;2.59;2.46;30.75;204.58;1532588;4819780.00;19.28
7.00;6.97;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.43;11.09;11.04;25.32;25.57;8.43;7.98;2.59;2.46;30.75;204.58;1532588;4819780.00;19.28
7.00;6.96;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.43;11.09;11.03;25.32;25.57;8.43;7.98;2.59;2.46;30.75;204.58;1532588;4819780.00;19.28
7.00;6.96;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.43;11.09;11.03;25.32;25.57;8.43;7.98;2.59;2.46;30.75;204.58;1532588;4819780.00;19.28
7.13;7.48;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.72;25.33;25.57;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.51;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.76;25.33;25.57;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.51;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.76;25.33;25.57;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.05;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.04;25.33;25.57;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.05;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.04;25.33;25.57;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.05;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.04;25.33;25.57;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.40;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.58;25.33;25.58;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.40;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.58;25.33;25.58;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.13;7.40;26.40;36.08;2175.00;18.00;86.33;11.00;96.00;1.76;79.21;11.62;11.16;11.58;25.33;25.58;8.43;7.98;2.60;2.46;30.78;204.61;1532588;4819780.00;19.28
7.25;7.10;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.84;11.48;11.24;25.33;25.58;8.43;7.99;2.60;2.46;30.82;204.65;1532588;4819780.00;19.28
7.25;7.10;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.84;11.48;11.24;25.33;25.58;8.43;7.99;2.60;2.46;30.82;204.65;1532588;4819780.00;19.28
7.25;7.07;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.84;11.48;11.20;25.33;25.58;8.43;7.99;2.60;2.46;30.82;204.65;1532588;4819780.00;19.28
7.25;7.29;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.84;11.48;11.55;25.33;25.58;8.43;7.99;2.60;2.47;30.82;204.65;1532588;4819780.00;19.28
7.25;7.29;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.84;11.48;11.61;25.33;25.58;8.43;7.99;2.60;2.47;30.82;204.65;1532588;4819780.00;19.28
7.25;7.33;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.21;11.84;11.48;11.61;25.33;25.58;8.43;7.99;2.60;2.47;30.82;204.65;1532588;4819780.00;19.28
7.25;6.98;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.84;11.48;11.02;25.34;25.58;8.44;7.99;2.60;2.47;30.85;204.68;1532588;4819780.00;19.28
7.25;6.96;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.84;11.48;11.02;25.34;25.58;8.44;7.99;2.60;2.47;30.85;204.68;1532588;4819780.00;19.28
7.25;6.96;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.84;11.48;11.02;25.34;25.58;8.44;7.99;2.60;2.47;30.85;204.68;1532588;4819780.00;19.28
7.25;7.52;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.84;11.48;11.91;25.34;25.58;8.44;7.99;2.60;2.47;30.85;204.68;1532588;4819780.00;19.28
7.25;7.52;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.84;11.48;11.91;25.34;25.58;8.44;7.99;2.60;2.47;30.85;204.68;1532588;4819780.00;19.28
7.25;7.52;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.84;11.48;11.91;25.34;25.58;8.44;7.99;2.60;2.47;30.85;204.68;1532588;4819780.00;19.28
6.88;6.99;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.08;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;6.99;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.08;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;6.96;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.03;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;7.38;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.68;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;7.38;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.73;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;7.40;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.73;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;7.00;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;11.08;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;6.90;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;10.93;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.88;6.90;26.40;36.08;2200.00;18.00;86.33;11.00;98.00;1.76;79.22;11.11;10.89;10.93;25.34;25.59;8.44;7.99;2.61;2.47;30.89;204.72;1532588;4819780.00;19.28
6.75;7.21;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.02;10.69;11.42;25.34;25.59;8.44;8.00;2.61;2.47;30.93;204.76;1532588;4819780.00;19.28
6.75;7.21;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.02;10.69;11.42;25.34;25.59;8.44;8.00;2.61;2.47;30.93;204.76;1532588;4819780.00;19.28
6.75;7.21;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.02;10.69;11.42;25.34;25.59;8.44;8.00;2.61;2.47;30.93;204.76;1532588;4819780.00;19.28
6.75;7.05;26.40;36.08;2200.00;18.00;86.33;11.00;97.00;1.76;79.22;11.02;10.69;11.17;25.34;25.59;8.44;8.00;2.61;2.48;30.93;204.76;1532588;4819780.00;19.28
